id,name,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,wifi,Pets,hot_tub,square_feet,price,weekly_price,monthly_price,review_scores_rating,enjoy_stay
29439058,Cozy West Wash Park Condo! Private Patio!,Denver,CO,80209,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony""}",TRUE,TRUE,FALSE,,$65.00 ,,,95,Yes
29442234,Spacious renovated Condo in the heart of Denver,Denver,CO,80204,Condominium,Entire home/apt,4,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",""Dishes and silverware"",""Long term stays allowed""}",TRUE,FALSE,TRUE,,$120.00 ,,,100,Yes
29460765,SW Charm in Sunnyside Denver New Listing,Denver,CO,,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Dishes and silverware""}",TRUE,FALSE,FALSE,,$115.00 ,,,100,Yes
29461062,Comfy beds in City Center! Park n' walk everywhere,Denver,CO,80204,House,Shared room,2,2,1,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",TRUE,FALSE,FALSE,,$40.00 ,,,93,Yes
29461706,☆The Baxter Estate☆ A Gathering Place Sleeps 25+,Denver,CO,80211,House,Entire home/apt,16,4,8,10,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",""Indoor fireplace"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",TRUE,TRUE,FALSE,,$999.00 ,,,98,Yes
29463252,Awesome Renovated 2-Bedroom in Sloan’s Lake - C,Denver,CO,80204,Apartment,Entire home/apt,5,1,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Wide entrance for guests"",""No stairs or steps to enter"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter"",""Wide entryway"",""Lake access""}",TRUE,FALSE,FALSE,,$150.00 ,,,97,Yes
29464543,Cozy Duplex mins to Dwtn-1 block to Highlands Sq,Denver,CO,80211,House,Entire home/apt,3,1,1,2,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",TRUE,FALSE,FALSE,,$85.00 ,,,100,Yes
29465884,Comfy beds in City Center! Park n' walk everywhere,Denver,CO,80204,House,Shared room,2,2,1,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",TRUE,FALSE,FALSE,,$28.00 ,,,93,Yes
29466288,Comfy beds in City Center! Park n' walk everywhere,Denver,CO,80204,House,Shared room,2,2,1,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",TRUE,FALSE,FALSE,,$28.00 ,,,92,Yes
29478132,Hip Casita with Backyard and Fire Pit in Art District,Denver,CO,80223,House,Entire home/apt,6,2,3,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallways"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Accessible-height bed"",""Rain shower"",Terrace,""Fire pit"",""Convection oven"",""En suite bathroom"",""Outdoor seating"",""Soaking tub"",""Walk-in shower"",""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",TRUE,FALSE,FALSE,,$165.00 ,,,97,Yes
29480284,Plant & Book Lovers Flat in the Heart of Denver,Denver,CO,80204,Apartment,Private room,2,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Luggage dropoff allowed"",""Cleaning before checkout"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Host greets you""}",TRUE,FALSE,FALSE,,$55.00 ,,,100,Yes
29488638,South Pearl St. Patio Home License # (Phone number hidden by Airbnb),Denver,CO,80210,House,Entire home/apt,4,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Dishes and silverware"",""Long term stays allowed""}",TRUE,TRUE,FALSE,,$125.00 ,,,99,Yes
29489384,Comfy beds in City Center! Park n' walk everywhere,Denver,CO,80204,House,Shared room,2,2,1,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",TRUE,FALSE,FALSE,,$28.00 ,,,92,Yes
29493471,Lydia's Place,Denver,CO,80249,House,Entire home/apt,11,3.5,6,7,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",TRUE,FALSE,FALSE,,$185.00 ,,,,No
29505564,Highland Snug,Denver,CO,80211,Condominium,Entire home/apt,4,1.5,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Elevator,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,Stove}",TRUE,FALSE,FALSE,,$103.00 ,,,,No
29507708,Newly Renovated 1 BR in Quiet Community,Denver,CO,80220,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance""}",TRUE,FALSE,FALSE,,$55.00 ,,,96,Yes
29515467,Unique 3 Bedroom Victorian Home in PRIME Location!,Denver,CO,80204,House,Entire home/apt,5,3,2,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard""}",TRUE,FALSE,FALSE,,$999.00 ,,,70,No
29516406,Luxe Highlands Mother in Law Apartment,Denver,CO,80212,Guest suite,Entire home/apt,3,1,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Patio or balcony"",""Long term stays allowed"",""Fixed grab bars for shower""}",TRUE,FALSE,FALSE,,$60.00 ,,,98,Yes
29521192,Epic Sunsets in Five Points/RiNo,Denver,CO,80205,Condominium,Entire home/apt,4,1,1,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Gym,Breakfast,Elevator,""Free street parking"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",TRUE,FALSE,TRUE,,$250.00 ,,,100,Yes
29537506,Classic Mayfair Neighborhood Living this Winter,Denver,CO,80220,House,Entire home/apt,4,2,2,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Private entrance""}",TRUE,FALSE,FALSE,,$86.00 ,,,,No
29537798,Cozy Apartment in West Wash Park,Denver,CO,80209,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",TRUE,TRUE,FALSE,,$60.00 ,,,100,Yes
29540755,LARGE Downtown Denver Home - Rooftop Deck /w Views,Denver,CO,80211,House,Entire home/apt,12,2.5,5,5,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",Bathtub,""Children’s books and toys"",""Fireplace guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Accessible-height bed""}",TRUE,FALSE,FALSE,,$420.00 ,,,100,Yes
29540978,5-Bed Reno in Wash Park/Cory Area,Denver,CO,80210,House,Entire home/apt,8,3,5,4,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard""}",TRUE,FALSE,FALSE,,$170.00 ,,,95,Yes
29543500,Plane Simple Quiet,Denver,CO,80204,Townhouse,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}",TRUE,FALSE,FALSE,,$34.00 ,,,99,Yes
29562125,Jason's 1953 post-War Bungalow,Denver,CO,80223,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""Ethernet connection""}",TRUE,FALSE,FALSE,,$34.00 ,,,98,Yes
29564369,Charming Updated Condo in Denver's Historic LoHi,Denver,CO,80211,Townhouse,Entire home/apt,2,1,1,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony""}",TRUE,FALSE,FALSE,,$100.00 ,,,99,Yes
29569151,Beautiful Contemporary Condo in DTC-Corp/Long Term,Denver,CO,80237,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Breakfast,Elevator,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Long term stays allowed""}",TRUE,FALSE,FALSE,,$90.00 ,,,100,Yes
29570575,Modern Condo in the Heart of the RiNo Art District,Denver,CO,80205,Condominium,Private room,2,2,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}",TRUE,FALSE,FALSE,,$75.00 ,,,100,Yes
29588709,Comfy beds in City Center! Park n' walk everywhere,Denver,CO,80204,House,Shared room,2,2,1,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",TRUE,FALSE,FALSE,,$40.00 ,,,95,Yes
29588865,Comfy beds in City Center! Park n' Walk everywhere,Denver,CO,80204,House,Shared room,2,2,1,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",TRUE,FALSE,FALSE,,$40.00 ,,,91,Yes
29606917,"Cheesman Park Private apartment, SUPER walkable!",Denver,CO,80218,Guest suite,Entire home/apt,2,1,1,2,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""No stairs or steps to enter""}",TRUE,FALSE,FALSE,,$80.00 ,,,98,Yes
29609239,"Awesome, convenient room in City Center!",Denver,CO,80204,House,Private room,4,2,1,4,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Stove}",TRUE,FALSE,FALSE,,$55.00 ,,,96,Yes
